h3_id,dt,pred
8a11aa449b6ffff,2021-08-01,5590.711
8a11aa449b77fff,2021-06-01,5556.234
8a11aa449b77fff,2021-06-01,5614.8135
8a11aa449d37fff,2021-08-01,5488.487
8a11aa44a027fff,2021-08-01,4882.231
8a11aa44a087fff,2021-08-01,6055.878
8a11aa44a08ffff,2021-02-01,5604.6855
8a11aa44a08ffff,2021-02-01,5511.4053
8a11aa44a09ffff,2021-02-01,5713.295
8a11aa44a09ffff,2021-02-01,5557.231
8a11aa44a0a7fff,2021-08-01,5873.521
8a11aa44a0affff,2021-08-01,5890.1543
8a11aa44a0c7fff,2021-08-01,5372.8823
8a11aa44a0d7fff,2021-08-01,6139.568
8a11aa44a0e7fff,2021-08-01,5766.6006
8a11aa44a107fff,2021-08-01,5320.2812
8a11aa44a127fff,2021-07-01,5749.35
8a11aa44a127fff,2021-07-01,5609.6396
8a11aa44a187fff,2021-08-01,4905.2617
8a11aa44a18ffff,2021-08-01,5878.968
8a11aa44a21ffff,2021-08-01,4806.8823
8a11aa44a287fff,2021-08-01,4968.9634
8a11aa44a297fff,2021-08-01,4738.131
8a11aa44a29ffff,2021-08-01,5022.821
8a11aa44a2a7fff,2021-08-01,4875.906
8a11aa44a2dffff,2021-08-01,5520.9536
8a11aa44a39ffff,2021-08-01,4706.3228
8a11aa44a40ffff,2021-08-01,5592.472
8a11aa44a417fff,2021-08-01,5860.3784
8a11aa44a41ffff,2021-08-01,5770.618
8a11aa44a447fff,2021-08-01,5376.1416
8a11aa44a457fff,2021-08-01,5176.54
8a11aa44a45ffff,2021-08-01,5315.7495
8a11aa44a477fff,2021-08-01,5451.489
8a11aa44a4a7fff,2021-08-01,5763.9385
8a11aa44a4affff,2021-08-01,5825.5474
8a11aa44a4b7fff,2021-08-01,5924.589
8a11aa44a4c7fff,2021-08-01,6120.5713
8a11aa44a4d7fff,2021-08-01,5728.8296
8a11aa44a4dffff,2021-08-01,5709.55
8a11aa44a4e7fff,2021-08-01,5712.8867
8a11aa44a4effff,2021-08-01,5345.553
8a11aa44a50ffff,2021-08-01,5030.608
8a11aa44a52ffff,2021-08-01,5173.0786
8a11aa44a547fff,2021-08-01,5315.162
8a11aa44a587fff,2021-08-01,5877.553
8a11aa44a58ffff,2021-08-01,5879.943
8a11aa44a597fff,2021-08-01,5957.3037
8a11aa44a59ffff,2021-08-01,5807.0503
8a11aa44a607fff,2021-02-01,5688.2437
8a11aa44a617fff,2021-08-01,4742.2715
8a11aa44a657fff,2021-08-01,5590.582
8a11aa44a65ffff,2021-08-01,5487.913
8a11aa44a697fff,2021-08-01,5414.316
8a11aa44a6cffff,2021-08-01,5410.2505
8a11aa44a6e7fff,2021-08-01,5342.3647
8a11aa44a6effff,2021-08-01,5591.827
8a11aa44a6f7fff,2021-02-01,5606.2163
8a11aa44a71ffff,2021-08-01,5622.2285
8a11aa44a737fff,2021-08-01,5599.2725
8a11aa44a807fff,2021-08-01,5685.1265
8a11aa44a80ffff,2021-08-01,5733.7915
8a11aa44a817fff,2021-08-01,5329.5576
8a11aa44a81ffff,2021-08-01,5556.9556
8a11aa44a827fff,2021-08-01,5672.6245
8a11aa44a847fff,2021-08-01,5718.2437
8a11aa44a84ffff,2021-08-01,5839.9263
8a11aa44a85ffff,2021-08-01,5771.6895
8a11aa44a867fff,2021-08-01,5707.8076
8a11aa44a86ffff,2021-08-01,5692.932
8a11aa44a8e7fff,2021-08-01,5221.2495
8a11aa44a91ffff,2021-02-01,5862.11
8a11aa44a91ffff,2021-02-01,5630.083
8a11aa44a947fff,2021-08-01,6599.309
8a11aa44a94ffff,2021-08-01,5924.8096
8a11aa44a957fff,2021-08-01,5587.624
8a11aa44a95ffff,2021-08-01,5726.472
8a11aa44a967fff,2021-08-01,6089.7495
8a11aa44a987fff,2021-08-01,5598.1416
8a11aa44a98ffff,2021-08-01,5591.1606
8a11aa44ab87fff,2021-08-01,4507.9297
8a11aa44abb7fff,2021-08-01,4810.7417
8a11aa44ac27fff,2021-08-01,5174.3926
8a11aa44ac37fff,2021-08-01,5105.855
8a11aa44ac47fff,2021-08-01,5378.388
8a11aa44ac5ffff,2021-08-01,5417.502
8a11aa44ac6ffff,2021-08-01,5488.5054
8a11aa44ac87fff,2021-08-01,5462.2393
8a11aa44ac8ffff,2021-08-01,5124.324
8a11aa44ac9ffff,2021-08-01,5775.764
8a11aa44acc7fff,2021-08-01,5128.083
8a11aa44ad0ffff,2021-03-01,5423.785
8a11aa44ad1ffff,2021-08-01,5271.71
8a11aa44ad4ffff,2021-07-01,5376.182
8a11aa44ad4ffff,2021-07-01,5483.664
8a11aa44ad77fff,2021-08-01,5728.4766
8a11aa44ad87fff,2021-08-01,4751.312
8a11aa44b29ffff,2021-08-01,4452.2676
8a11aa44b487fff,2021-08-01,5010.0986
8a11aa44b48ffff,2021-08-01,4879.451
8a11aa44b49ffff,2021-08-01,5924.6235
8a11aa44b65ffff,2021-08-01,4786.908
8a11aa44b667fff,2021-04-01,5435.4023
8a11aa44b667fff,2021-04-01,5370.612
8a11aa44b677fff,2021-08-01,4788.744
8a11aa44b75ffff,2021-08-01,4838.258
8a11aa44b92ffff,2021-08-01,4818.6895
8a11aa44bb27fff,2021-08-01,4657.5913
8a11aa44c0cffff,2021-08-01,6457.6997
8a11aa44c207fff,2021-08-01,6533.396
8a11aa44c20ffff,2021-08-01,6712.5864
8a11aa44c217fff,2021-08-01,6149.5854
8a11aa44c21ffff,2021-08-01,6138.5654
8a11aa44c247fff,2021-08-01,6135.272
8a11aa44c24ffff,2021-08-01,6110.295
8a11aa44c257fff,2021-08-01,6996.089
8a11aa44c25ffff,2021-08-01,5898.9385
8a11aa44c267fff,2021-08-01,6081.4365
8a11aa44c26ffff,2021-08-01,5972.9443
8a11aa44c277fff,2021-08-01,6070.489
8a11aa44c287fff,2021-08-01,6807.8975
8a11aa44c28ffff,2021-08-01,7060.0347
8a11aa44c297fff,2021-08-01,6991.592
8a11aa44c29ffff,2021-08-01,7144.8247
8a11aa44c2a7fff,2021-08-01,6267.288
8a11aa44c2affff,2021-08-01,7359.4707
8a11aa44c2b7fff,2021-08-01,6263.81
8a11aa44c2e7fff,2021-08-01,6485.89
8a11aa44c2f7fff,2021-08-01,6865.558
8a11aa44c34ffff,2021-08-01,5974.28
8a11aa44c35ffff,2021-08-01,6125.793
8a11aa44c36ffff,2021-08-01,4990.8022
8a11aa44c3a7fff,2021-08-01,5131.3438
8a11aa44c3b7fff,2021-07-01,6404.717
8a11aa44c3b7fff,2021-07-01,5635.9165
8a11aa44c41ffff,2021-08-01,4741.9214
8a11aa44c437fff,2021-06-01,4847.129
8a11aa44c437fff,2021-06-01,5276.8794
8a11aa44c487fff,2021-08-01,5215.3354
8a11aa44c497fff,2021-08-01,5240.788
8a11aa44c4a7fff,2021-08-01,5042.2944
8a11aa44c4b7fff,2021-08-01,4920.048
8a11aa44c507fff,2021-02-01,5369.3975
8a11aa44c507fff,2021-02-01,5397.9536
8a11aa44c627fff,2021-08-01,5785.412
8a11aa44c62ffff,2021-08-01,5718.692
8a11aa44c637fff,2021-08-01,4990.0835
8a11aa44c647fff,2021-08-01,5792.859
8a11aa44c667fff,2021-08-01,6183.7314
8a11aa44c66ffff,2021-08-01,5856.409
8a11aa44c677fff,2021-08-01,5701.0557
8a11aa44c6d7fff,2021-08-01,5326.0913
8a11aa44c6e7fff,2021-08-01,5931.8945
8a11aa44c747fff,2021-08-01,5630.151
8a11aa44c74ffff,2021-08-01,6708.0737
8a11aa44c757fff,2021-08-01,5712.886
8a11aa44c75ffff,2021-08-01,6211.6816
8a11aa44c767fff,2021-08-01,6473.561
8a11aa44c777fff,2021-08-01,6072.6562
8a11aa44c7affff,2021-08-01,4744.5723
8a11aa44c987fff,2021-08-01,4831.3906
8a11aa44c997fff,2021-08-01,4886.159
8a11aa44c9b7fff,2021-08-01,4824.592
8a11aa44cc07fff,2021-08-01,4617.1514
8a11aa44cc17fff,2021-08-01,4626.116
8a11aa44cc27fff,2021-08-01,4605.163
8a11aa44ccd7fff,2021-08-01,4672.11
8a11aa44ccdffff,2021-08-01,4657.059
8a11aa44cd8ffff,2021-08-01,4597.496
8a11aa44d09ffff,2021-08-01,5770.5815
8a11aa44d0a7fff,2021-08-01,4616.1543
8a11aa44d497fff,2021-02-01,5686.8223
8a11aa44d497fff,2021-02-01,5483.555
8a11aa44d507fff,2021-08-01,5822.142
8a11aa44d50ffff,2021-08-01,5042.893
8a11aa44d537fff,2021-08-01,5841.2974
8a11aa44d56ffff,2021-08-01,4683.5312
8a11aa44d587fff,2021-08-01,5721.4893
8a11aa44d637fff,2021-08-01,4778.4297
8a11aa44d657fff,2021-08-01,6080.7627
8a11aa44d65ffff,2021-08-01,6225.6704
8a11aa44d697fff,2021-08-01,4702.9624
8a11aa44d6affff,2021-02-01,5559.857
8a11aa44d6effff,2021-08-01,6211.89
8a11aa44d707fff,2021-08-01,5061.3403
8a11aa44d727fff,2021-08-01,5076.412
8a11aa44dc0ffff,2021-08-01,5749.0195
8a11aa44dc17fff,2021-08-01,5793.465
8a11aa44dc47fff,2021-02-01,5715.743
8a11aa44dc47fff,2021-02-01,5388.4526
8a11aa44dc57fff,2021-08-01,5717.415
8a11aa44dc77fff,2021-08-01,5589.078
8a11aa44dc87fff,2021-08-01,5568.774
8a11aa44dc8ffff,2021-08-01,5873.4214
8a11aa44dc97fff,2021-08-01,6036.9
8a11aa44dc9ffff,2021-08-01,6023.1553
8a11aa44dca7fff,2021-08-01,5936.5405
8a11aa44dcaffff,2021-08-01,5628.6465
8a11aa44dcb7fff,2021-08-01,5690.874
8a11aa44dd2ffff,2021-02-01,5538.5737
8a11aa44dd2ffff,2021-02-01,5542.92
8a11aa44dd47fff,2021-08-01,4957.5107
8a11aa44dd5ffff,2021-08-01,5567.3164
8a11aa44dd77fff,2021-08-01,4810.958
8a11aa44dd8ffff,2021-08-01,5017.9976
8a11aa44dd9ffff,2021-08-01,5110.42
8a11aa44e007fff,2021-08-01,6095.4165
8a11aa44e00ffff,2021-08-01,6631.3706
8a11aa44e017fff,2021-08-01,6091.506
8a11aa44e02ffff,2021-08-01,6478.9663
8a11aa44e037fff,2021-08-01,5800.998
8a11aa44e047fff,2021-08-01,6198.199
8a11aa44e04ffff,2021-08-01,5808.2207
8a11aa44e05ffff,2021-08-01,6149.2427
8a11aa44e067fff,2021-08-01,6066.424
8a11aa44e06ffff,2021-08-01,5784.237
8a11aa44e077fff,2021-08-01,6272.865
8a11aa44e08ffff,2021-08-01,6013.787
8a11aa44e09ffff,2021-08-01,5934.4873
8a11aa44e0affff,2021-08-01,5998.8423
8a11aa44e0c7fff,2021-08-01,5992.9907
8a11aa44e0e7fff,2021-08-01,6524.445
8a11aa44e0effff,2021-08-01,6601.429
8a11aa44e0f7fff,2021-08-01,5943.2515
8a11aa44e117fff,2021-08-01,5297.074
8a11aa44e11ffff,2021-08-01,5711.549
8a11aa44e147fff,2021-03-01,5760.24
8a11aa44e167fff,2021-08-01,5139.388
8a11aa44e187fff,2021-08-01,5482.2373
8a11aa44e18ffff,2021-03-01,5572.3755
8a11aa44e18ffff,2021-03-01,5547.109
8a11aa44e197fff,2021-08-01,5416.426
8a11aa44e19ffff,2021-08-01,5459.0566
8a11aa44e207fff,2021-08-01,6321.7305
8a11aa44e217fff,2021-08-01,6111.7407
8a11aa44e21ffff,2021-08-01,6279.065
8a11aa44e227fff,2021-08-01,5879.3647
8a11aa44e22ffff,2021-08-01,6642.3237
8a11aa44e237fff,2021-08-01,5980.9556
8a11aa44e247fff,2021-08-01,5434.7144
8a11aa44e25ffff,2021-08-01,6283.7095
8a11aa44e267fff,2021-08-01,6004.7373
8a11aa44e26ffff,2021-02-01,5783.947
8a11aa44e2affff,2021-08-01,5695.4585
8a11aa44e2c7fff,2021-04-01,5620.1626
8a11aa44e2cffff,2021-08-01,6240.63
8a11aa44e2dffff,2021-08-01,6017.027
8a11aa44e307fff,2021-08-01,6021.7573
8a11aa44e30ffff,2021-08-01,5823.3296
8a11aa44e317fff,2021-08-01,5711.1504
8a11aa44e31ffff,2021-08-01,6266.5054
8a11aa44e32ffff,2021-08-01,6512.5435
8a11aa44e347fff,2021-08-01,6004.6885
8a11aa44e357fff,2021-08-01,6117.2783
8a11aa44e35ffff,2021-08-01,6225.9575
8a11aa44e377fff,2021-08-01,5886.135
8a11aa44e3a7fff,2021-08-01,5767.2
8a11aa44e3affff,2021-08-01,5997.631
8a11aa44e3b7fff,2021-08-01,6581.0596
8a11aa44e417fff,2021-08-01,4259.8477
8a11aa44e41ffff,2021-08-01,5099.09
8a11aa44e437fff,2021-08-01,4625.0015
8a11aa44e447fff,2021-08-01,5484.6675
8a11aa44e457fff,2021-08-01,4745.3853
8a11aa44e467fff,2021-08-01,5990.1084
8a11aa44e46ffff,2021-08-01,5878.591
8a11aa44e477fff,2021-08-01,5542.0107
8a11aa44e487fff,2021-08-01,5073.255
8a11aa44e4a7fff,2021-08-01,4238.169
8a11aa44e4cffff,2021-08-01,5317.6406
8a11aa44e4d7fff,2021-08-01,6211.356
8a11aa44e4dffff,2021-08-01,5961.97
8a11aa44e507fff,2021-08-01,5001.807
8a11aa44e547fff,2021-08-01,5288.1333
8a11aa44e56ffff,2021-08-01,5225.731
8a11aa44e587fff,2021-08-01,5640.8066
8a11aa44e58ffff,2021-08-01,4599.1577
8a11aa44e5a7fff,2021-08-01,5531.9277
8a11aa44e5affff,2021-08-01,4549.9966
8a11aa44e637fff,2021-08-01,6155.788
8a11aa44e657fff,2021-08-01,5436.0996
8a11aa44e65ffff,2021-08-01,5453.873
8a11aa44e687fff,2021-08-01,5685.741
8a11aa44e68ffff,2021-08-01,5365.7017
8a11aa44e697fff,2021-08-01,6179.828
8a11aa44e6a7fff,2021-08-01,5731.016
8a11aa44e6b7fff,2021-08-01,5872.8413
8a11aa44e6c7fff,2021-08-01,5667.1665
8a11aa44e6cffff,2021-08-01,5515.4126
8a11aa44e6effff,2021-08-01,5344.1997
8a11aa44e6f7fff,2021-08-01,5358.954
8a11aa44e70ffff,2021-08-01,6278.8433
8a11aa44e717fff,2021-08-01,5689.161
8a11aa44e71ffff,2021-08-01,5875.5933
8a11aa44e72ffff,2021-08-01,5839.07
8a11aa44e737fff,2021-08-01,5759.17
8a11aa44e747fff,2021-08-01,5825.335
8a11aa44e757fff,2021-08-01,6110.2065
8a11aa44e75ffff,2021-05-01,6093.446
8a11aa44e75ffff,2021-05-01,5804.329
8a11aa44e777fff,2021-08-01,5906.1772
8a11aa44e787fff,2021-02-01,5704.4746
8a11aa44e787fff,2021-02-01,5707.705
8a11aa44e797fff,2021-08-01,5445.9326
8a11aa44e7a7fff,2021-08-01,5556.9316
8a11aa44e7affff,2021-08-01,6216.1294
8a11aa44e7b7fff,2021-08-01,6105.463
8a11aa44e80ffff,2021-08-01,5173.761
8a11aa44e82ffff,2021-08-01,4851.949
8a11aa44e86ffff,2021-08-01,5435.903
8a11aa44e877fff,2021-08-01,4769.665
8a11aa44e88ffff,2021-08-01,5103.032
8a11aa44e897fff,2021-08-01,4625.4746
8a11aa44e8a7fff,2021-08-01,4628.5747
8a11aa44e8affff,2021-08-01,5120.257
8a11aa44e95ffff,2021-06-01,5623.3647
8a11aa44e98ffff,2021-08-01,4331.41
8a11aa44e99ffff,2021-08-01,4534.8145
8a11aa44ea67fff,2021-08-01,5414.558
8a11aa44ea97fff,2021-08-01,5689.5923
8a11aa44eaa7fff,2021-08-01,4829.671
8a11aa44eab7fff,2021-08-01,5572.274
8a11aa44ead7fff,2021-08-01,6332.3643
8a11aa44eb07fff,2021-08-01,5219.242
8a11aa44eb17fff,2021-08-01,5221.4346
8a11aa44eb37fff,2021-08-01,5164.945
8a11aa44eb87fff,2021-08-01,4874.549
8a11aa44eb97fff,2021-08-01,4780.81
8a11aa44eb9ffff,2021-08-01,4876.725
8a11aa44eba7fff,2021-08-01,5398.514
8a11aa44ebaffff,2021-08-01,5239.1426
8a11aa44ebb7fff,2021-08-01,5103.522
8a11aa44ec07fff,2021-08-01,4328.3745
8a11aa44ec17fff,2021-08-01,4235.468
8a11aa44ec1ffff,2021-08-01,4315.7095
8a11aa44ec47fff,2021-08-01,4609.284
8a11aa44ec6ffff,2021-08-01,4626.7124
8a11aa44ec97fff,2021-08-01,6345.7363
8a11aa44ecf7fff,2021-08-01,4373.763
8a11aa44ed4ffff,2021-08-01,4453.06
8a11aa44ed5ffff,2021-08-01,4527.0205
8a11aa44ed67fff,2021-08-01,4560.8276
8a11aa44ed6ffff,2021-08-01,4634.998
8a11aa450607fff,2021-08-01,4631.3765
8a11aa450687fff,2021-08-01,5906.486
8a11aa45069ffff,2021-08-01,5907.7183
8a11aa450c97fff,2021-08-01,5187.2764
8a11aa450cb7fff,2021-08-01,5174.4824
8a11aa450cc7fff,2021-08-01,5461.0596
8a11aa450ccffff,2021-02-01,5624.6294
8a11aa450cdffff,2021-08-01,5595.397
8a11aa452037fff,2021-08-01,5903.121
8a11aa45205ffff,2021-08-01,4866.414
8a11aa452107fff,2021-08-01,5879.428
8a11aa452117fff,2021-08-01,5878.053
8a11aa45211ffff,2021-08-01,5536.1777
8a11aa452127fff,2021-08-01,5904.5435
8a11aa452137fff,2021-08-01,6413.7974
8a11aa45216ffff,2021-06-01,5658.59
8a11aa45216ffff,2021-06-01,5624.6387
8a11aa4521a7fff,2021-04-01,5856.2905
8a11aa4521a7fff,2021-04-01,5388.201
8a11aa4521b7fff,2021-08-01,5426.884
8a11aa452247fff,2021-08-01,5677.4395
8a11aa45225ffff,2021-08-01,5362.8706
8a11aa452287fff,2021-08-01,5761.9907
8a11aa45228ffff,2021-08-01,5646.0728
8a11aa452297fff,2021-08-01,5727.761
8a11aa4522affff,2021-08-01,5766.2305
8a11aa4522c7fff,2021-08-01,6201.251
8a11aa4522cffff,2021-08-01,5653.2607
8a11aa4522d7fff,2021-08-01,5430.6816
8a11aa4522dffff,2021-08-01,5542.469
8a11aa4522f7fff,2021-08-01,6003.2935
8a11aa452367fff,2021-08-01,4872.4077
8a11aa452567fff,2021-08-01,5018.32
8a11aa452637fff,2021-08-01,5043.2793
8a11aa452687fff,2021-06-01,5615.5063
8a11aa452687fff,2021-06-01,5581.427
8a11aa45270ffff,2021-08-01,5378.909
8a11aa452737fff,2021-08-01,5109.327
8a11aa45276ffff,2021-08-01,4985.874
8a11aa4527affff,2021-08-01,5028.945
8a11aa452897fff,2021-08-01,5869.606
8a11aa45289ffff,2021-08-01,6093.751
8a11aa4528a7fff,2021-08-01,5760.7915
8a11aa4528b7fff,2021-08-01,5695.1577
8a11aa4528c7fff,2021-08-01,6311.2666
8a11aa4528cffff,2021-08-01,5644.2617
8a11aa4528d7fff,2021-08-01,5932.129
8a11aa4528dffff,2021-08-01,5804.186
8a11aa452927fff,2021-08-01,4988.3237
8a11aa452937fff,2021-08-01,5229.445
8a11aa452987fff,2021-08-01,5338.3335
8a11aa452997fff,2021-08-01,5681.159
8a11aa4529b7fff,2021-08-01,5923.0293
8a11aa452a07fff,2021-08-01,5535.3276
8a11aa452a0ffff,2021-08-01,5222.42
8a11aa452a17fff,2021-08-01,5940.638
8a11aa452a27fff,2021-08-01,5130.2583
8a11aa452a37fff,2021-08-01,5903.6094
8a11aa452a4ffff,2021-08-01,5898.9824
8a11aa452a6ffff,2021-08-01,5909.87
8a11aa452aa7fff,2021-08-01,5482.031
8a11aa452acffff,2021-08-01,4925.9956
8a11aa452b1ffff,2021-05-01,5566.71
8a11aa452b87fff,2021-08-01,5646.837
8a11aa452b8ffff,2021-08-01,5657.126
8a11aa452b9ffff,2021-08-01,5672.876
8a11aa452c1ffff,2021-08-01,5024.9146
8a11aa452c37fff,2021-08-01,5764.6084
8a11aa452c47fff,2021-08-01,5875.9224
8a11aa452c4ffff,2021-08-01,5858.684
8a11aa452c57fff,2021-08-01,5392.981
8a11aa452c67fff,2021-08-01,5685.8003
8a11aa452c87fff,2021-08-01,4736.97
8a11aa452c97fff,2021-08-01,4711.109
8a11aa452ca7fff,2021-08-01,4906.5996
8a11aa452caffff,2021-08-01,4728.674
8a11aa452cc7fff,2021-08-01,4999.7524
8a11aa452ceffff,2021-08-01,5389.8047
8a11aa452d07fff,2021-08-01,5426.568
8a11aa452d0ffff,2021-08-01,5049.725
8a11aa452d27fff,2021-08-01,5912.3516
8a11aa452d2ffff,2021-08-01,5757.1733
8a11aa452d47fff,2021-08-01,5706.1694
8a11aa452d4ffff,2021-08-01,5660.393
8a11aa452d57fff,2021-08-01,4971.027
8a11aa452d67fff,2021-08-01,5541.499
8a11aa452d6ffff,2021-06-01,5568.2017
8a11aa452d6ffff,2021-06-01,5537.153
8a11aa452d77fff,2021-08-01,5264.4565
8a11aa45308ffff,2021-08-01,6061.4453
8a11aa4530d7fff,2021-08-01,5771.2407
8a11aa4530dffff,2021-08-01,5839.1216
8a11aa4530f7fff,2021-08-01,5676.185
8a11aa45319ffff,2021-08-01,4616.056
8a11aa453297fff,2021-08-01,5385.856
8a11aa453407fff,2021-08-01,5829.7573
8a11aa45340ffff,2021-08-01,5831.348
8a11aa453417fff,2021-08-01,5732.89
8a11aa453427fff,2021-08-01,6005.0894
8a11aa453437fff,2021-08-01,5935.6865
8a11aa453447fff,2021-07-01,6009.632
8a11aa453447fff,2021-07-01,5455.0415
8a11aa45344ffff,2021-08-01,6359.493
8a11aa453457fff,2021-08-01,6242.6616
8a11aa453477fff,2021-08-01,5901.2363
8a11aa4534affff,2021-08-01,5630.905
8a11aa4534c7fff,2021-08-01,6230.971
8a11aa4534cffff,2021-08-01,6143.36
8a11aa4534dffff,2021-08-01,6188.7124
8a11aa4534e7fff,2021-08-01,6078.4937
8a11aa4534effff,2021-08-01,6334.894
8a11aa453507fff,2021-06-01,5699.234
8a11aa45351ffff,2021-08-01,5655.6973
8a11aa453527fff,2021-08-01,5812.9663
8a11aa453537fff,2021-08-01,5861.166
8a11aa453567fff,2021-08-01,5021.5005
8a11aa453587fff,2021-08-01,5898.003
8a11aa453597fff,2021-08-01,5341.8003
8a11aa45359ffff,2021-08-01,5968.564
8a11aa4535a7fff,2021-08-01,5613.952
8a11aa4535affff,2021-08-01,5457.8984
8a11aa453607fff,2021-08-01,5663.055
8a11aa45360ffff,2021-08-01,5869.67
8a11aa453617fff,2021-08-01,5494.7393
8a11aa45361ffff,2021-08-01,5695.0903
8a11aa453627fff,2021-08-01,6241.1353
8a11aa45362ffff,2021-08-01,5757.091
8a11aa453647fff,2021-08-01,5938.019
8a11aa45364ffff,2021-08-01,5819.4814
8a11aa453667fff,2021-02-01,5637.8267
8a11aa453677fff,2021-08-01,6176.025
8a11aa453687fff,2021-08-01,5748.13
8a11aa45368ffff,2021-08-01,5557.7573
8a11aa453697fff,2021-08-01,5808.916
8a11aa45369ffff,2021-08-01,5658.9717
8a11aa4536affff,2021-08-01,5369.3765
8a11aa4536cffff,2021-08-01,4890.431
8a11aa4536e7fff,2021-08-01,5897.8477
8a11aa4536f7fff,2021-08-01,5394.374
8a11aa453707fff,2021-08-01,6534.2656
8a11aa45370ffff,2021-08-01,5902.5757
8a11aa45371ffff,2021-08-01,6050.5894
8a11aa453737fff,2021-08-01,5713.0186
8a11aa453747fff,2021-08-01,5786.645
8a11aa45374ffff,2021-08-01,5305.4595
8a11aa453767fff,2021-08-01,5819.8315
8a11aa453777fff,2021-08-01,5882.6235
8a11aa45378ffff,2021-08-01,5403.965
8a11aa4538c7fff,2021-07-01,5276.572
8a11aa4538c7fff,2021-07-01,5346.752
8a11aa4538effff,2021-08-01,4803.554
8a11aa453c0ffff,2021-08-01,5488.243
8a11aa453c27fff,2021-08-01,5098.303
8a11aa453c2ffff,2021-08-01,5414.3945
8a11aa453c47fff,2021-08-01,5276.9263
8a11aa453c57fff,2021-08-01,5366.917
8a11aa453c77fff,2021-08-01,5289.6133
8a11aa453c9ffff,2021-08-01,5855.5137
8a11aa453cc7fff,2021-08-01,5906.916
8a11aa453cd7fff,2021-08-01,5747.8076
8a11aa453ce7fff,2021-08-01,5650.2646
8a11aa453cf7fff,2021-08-01,5829.663
8a11aa453d07fff,2021-08-01,5881.595
8a11aa453d37fff,2021-08-01,5846.286
8a11aa4546a7fff,2021-08-01,5013.2363
8a11aa45512ffff,2021-08-01,4709.109
8a11aa455147fff,2021-08-01,4600.858
8a11aa455167fff,2021-08-01,4616.7046
8a11aa455207fff,2021-08-01,5190.7124
8a11aa455317fff,2021-08-01,5074.1094
8a11aa455357fff,2021-08-01,5762.44
8a11aa4553affff,2021-08-01,5070.157
8a11aa455887fff,2021-08-01,4460.1377
8a11aa4558dffff,2021-08-01,4701.185
8a11aa455a1ffff,2021-08-01,5650.658
8a11aa455a4ffff,2021-08-01,5666.848
8a11aa455a5ffff,2021-08-01,6717.038
8a11aa455aa7fff,2021-08-01,5111.373
8a11aa455aeffff,2021-08-01,5987.2393
8a11aa456007fff,2021-08-01,5955.902
8a11aa45600ffff,2021-08-01,5160.173
8a11aa456037fff,2021-08-01,5742.6963
8a11aa456047fff,2021-08-01,6128.21
8a11aa45604ffff,2021-08-01,6066.969
8a11aa45605ffff,2021-08-01,6112.371
8a11aa456077fff,2021-08-01,5488.843
8a11aa45609ffff,2021-08-01,6084.1597
8a11aa4560c7fff,2021-08-01,6184.0996
8a11aa4560cffff,2021-08-01,6987.7866
8a11aa4560dffff,2021-08-01,6480.417
8a11aa4560effff,2021-08-01,5925.4214
8a11aa456187fff,2021-08-01,5657.4556
8a11aa45618ffff,2021-08-01,5495.5063
8a11aa4561affff,2021-04-01,5566.3857
8a11aa4561affff,2021-04-01,5655.174
8a11aa456287fff,2021-08-01,6007.7007
8a11aa456297fff,2021-08-01,6243.442
8a11aa45629ffff,2021-08-01,6017.8994
8a11aa4562a7fff,2021-08-01,5693.758
8a11aa4562d7fff,2021-08-01,4481.3564
8a11aa45630ffff,2021-08-01,5729.1577
8a11aa456317fff,2021-08-01,5830.922
8a11aa45632ffff,2021-08-01,5557.162
8a11aa456337fff,2021-08-01,5925.3667
8a11aa456347fff,2021-08-01,5924.933
8a11aa45634ffff,2021-08-01,5421.748
8a11aa456377fff,2021-08-01,5711.102
8a11aa4563a7fff,2021-08-01,6200.139
8a11aa4563affff,2021-08-01,5830.3315
8a11aa4563b7fff,2021-08-01,5947.077
8a11aa456437fff,2021-08-01,5776.6973
8a11aa456447fff,2021-08-01,5992.303
8a11aa456457fff,2021-08-01,6113.4565
8a11aa456467fff,2021-08-01,5945.558
8a11aa45646ffff,2021-08-01,6191.162
8a11aa456477fff,2021-08-01,5775.4165
8a11aa4564cffff,2021-08-01,6096.4146
8a11aa4564effff,2021-08-01,5366.3027
8a11aa456507fff,2021-08-01,5222.5723
8a11aa45650ffff,2021-08-01,5057.933
8a11aa45651ffff,2021-08-01,5337.53
8a11aa456527fff,2021-08-01,5363.4062
8a11aa45652ffff,2021-08-01,5225.9365
8a11aa45654ffff,2021-02-01,5634.5557
8a11aa456577fff,2021-08-01,5231.6406
8a11aa456587fff,2021-08-01,6117.704
8a11aa45659ffff,2021-08-01,5951.8364
8a11aa4565affff,2021-08-01,5848.0396
8a11aa456607fff,2021-08-01,5877.1196
8a11aa45660ffff,2021-08-01,5858.245
8a11aa45661ffff,2021-08-01,5903.692
8a11aa45662ffff,2021-08-01,6809.434
8a11aa456677fff,2021-08-01,5679.1973
8a11aa456687fff,2021-08-01,6077.1934
8a11aa45668ffff,2021-08-01,5884.5254
8a11aa45669ffff,2021-08-01,6267.049
8a11aa4566affff,2021-08-01,5705.5386
8a11aa4566b7fff,2021-08-01,5910.8794
8a11aa4566c7fff,2021-08-01,5910.3843
8a11aa4566cffff,2021-08-01,5704.679
8a11aa4566d7fff,2021-08-01,5940.6777
